blockNum,runNum,trial,pdType,commTime,brTime,totTrialNum,wasRisky,blockN,runN,trialN,displayCond,rewCond,leftVal,leftProb,leftEV,rightVal,rightProb,rightEV,evDiff,resp,rt,totPoints,ITI,delayDur,startAngle,angleCount,numSteps,outcome,spinDelay,spinFlip,safeCol,riskyVal,riskyProb,riskyEV,conf,Subject
12,5,13,1,58.089524,103956921,13,0,12,5,13,1,5,10,100,10,12,50,6,4,2,1.4229081,190,0.660865023,1.059392039,-0.473256291,4.926743709,57,1,0.0330406,1,2,12,50,6,0,PAV026
12,5,14,1,62.306281,103961141,14,1,12,5,14,1,5,10,100,10,25,60,15,-5,1,0.9189313,190,0.775550793,1.033094222,4.298669553,9.498669553,55,0,0.0332474,1,2,25,60,15,10,PAV026
12,5,15,1,66.106299,103964941,15,1,12,5,15,1,5,15,60,9,10,100,10,-1,2,1.42555,205,0.609488255,1.174986535,0.074750749,6.074750749,64,1,0.0332546,1,1,15,60,9,10,PAV026
12,5,16,1,70.406332,103969242,16,1,12,5,16,1,5,15,80,12,10,100,10,2,2,0.9094249,205,0.897849317,0.847119685,5.984467025,10.38446703,44,0,0.033228,1,1,15,80,12,30,PAV026
12,5,17,1,74.156296,103972991,17,0,12,5,17,1,5,10,100,10,12,90,10.8,-0.8,2,1.4976761,215,0.703114744,0.503195884,2.661558824,5.261558824,24,1,0.0333646,1,2,12,90,10.8,40,PAV026
12,5,18,1,77.956447,103976791,18,1,12,5,18,1,5,20,60,12,10,100,10,2,2,1.0685026,235,0.69954345,0.981031813,3.270558262,8.270558262,52,1,0.0333371,1,1,20,60,12,10,PAV026
12,5,19,1,81.789753,103980620,19,1,12,5,19,1,5,25,50,12.5,10,100,10,2.5,2,1.210269,260,0.77553938,0.525447641,2.813444941,5.613444941,25,1,0.0330684,1,1,25,50,12.5,0,PAV026
12,5,20,1,85.389813,103984220,20,1,12,5,20,1,5,30,90,27,10,100,10,17,2,0.8287439,260,0.833037216,0.766985982,6.898896111,10.89889611,40,0,0.0332211,1,1,30,90,27,40,PAV026
12,5,21,1,88.923109,103987750,21,1,12,5,21,1,5,15,60,9,10,100,10,-1,2,0.9366024,275,0.775845479,1.198566951,1.595014264,7.595014264,65,1,0.0331067,1,1,15,60,9,10,PAV026
12,5,22,1,92.906497,103991740,22,1,12,5,22,1,5,10,100,10,30,40,12,-2,1,1.7368402,305,0.755460156,0.63103585,2.328586974,5.528586974,31,1,0.0332988,1,2,30,40,12,10,PAV026
12,5,23,1,97.106513,103995940,23,1,12,5,23,1,5,25,50,12.5,10,100,10,2.5,2,1.5594904,330,0.749528346,0.729318999,1.865831002,5.665831002,37,1,0.0332571,1,1,25,50,12.5,0,PAV026
12,5,24,1,101.239952,104000070,24,1,12,5,24,1,5,10,100,10,30,40,12,-2,1,1.9678537,360,0.945538636,0.63775988,3.110413196,6.310413196,32,1,0.0332634,1,2,30,40,12,10,PAV026
12,5,25,1,105.873222,104004701,25,0,12,5,25,1,5,10,100,10,20,40,8,2,2,1.0092455,370,0.781537899,1.022066405,5.361900108,10.56190011,55,1,0.0331213,1,2,20,40,8,10,PAV026
12,5,26,1,109.789949,104008620,26,0,12,5,26,1,5,10,100,10,25,20,5,5,2,1.0255906,380,0.925390805,1.185429164,0.031724828,6.031724828,65,1,0.0332409,1,2,25,20,5,30,PAV026
12,5,27,1,114.023281,104012851,27,1,12,5,27,1,5,10,100,10,25,50,12.5,-2.5,1,1.413927,380,0.968894267,0.965026901,3.518668452,8.518668452,51,0,0.0332912,1,2,25,50,12.5,0,PAV026
12,5,28,1,118.456626,104017290,28,1,12,5,28,1,5,10,100,10,20,90,18,-8,1,1.0993039,400,0.881688534,0.606205732,4.325567486,7.525567486,30,1,0.0331717,1,2,20,90,18,40,PAV026
12,5,29,1,122.139996,104020970,29,1,12,5,29,1,5,30,50,15,10,100,10,5,2,1.2742231,430,0.692295214,0.830383182,3.292599451,7.492599451,43,1,0.0332236,1,1,30,50,15,0,PAV026
12,5,30,1,126.006708,104024840,30,1,12,5,30,1,5,10,100,10,20,80,16,-6,1,1.1617083,450,0.582988868,0.793015041,4.785344074,8.785344074,41,1,0.0331768,1,2,20,80,16,30,PAV026
12,5,31,1,129.640085,104028470,31,1,12,5,31,1,5,30,70,21,10,100,10,11,2,0.895863,450,0.672551572,0.726786727,6.595523168,10.39552317,37,0,0.0331769,1,1,30,70,21,20,PAV026
12,5,32,1,133.023476,104031850,32,1,12,5,32,1,5,20,50,10,10,100,10,0,2,1.6562094,470,0.751042103,0.870889099,1.418508335,5.818508335,46,1,0.0333082,1,1,20,50,10,0,PAV026
12,5,33,1,137.390087,104036220,33,1,12,5,33,1,5,10,100,10,15,90,13.5,-3.5,1,1.3058761,470,0.702944968,0.812581603,6.599751348,10.79975135,42,0,0.0333155,1,2,15,90,13.5,40,PAV026
12,5,34,1,141.290113,104040119,34,1,12,5,34,1,5,10,100,10,15,70,10.5,-0.5,1,1.2727507,485,0.890833008,0.770241186,1.20751133,5.20751133,40,1,0.0332925,1,2,15,70,10.5,20,PAV026
12,5,35,1,145.306856,104044140,35,1,12,5,35,1,5,12,80,9.6,10,100,10,-0.4,2,1.2818684,485,0.881459731,1.009490123,5.510732544,10.71073254,54,0,0.0330906,1,1,12,80,9.6,30,PAV026
12,5,36,1,149.573546,104048400,36,0,12,5,36,1,5,10,100,10,12,30,3.6,6.4,2,1.1908705,495,0.814935867,0.757970385,3.65011842,7.45011842,39,1,0.0333207,1,2,12,30,3.6,20,PAV026
12,5,37,1,153.42358,104052249,37,0,12,5,37,1,5,10,100,10,25,30,7.5,2.5,2,1.4548097,505,0.596792624,0.698510771,1.640002935,5.240002935,35,1,0.0330665,1,2,25,30,7.5,20,PAV026
12,5,38,1,157.256937,104056089,38,0,12,5,38,1,5,25,40,10,10,100,10,0,1,1.1471837,515,0.764820527,0.78207391,1.450653784,5.450653784,40,1,0.0333447,1,1,25,40,10,10,PAV026
12,5,39,1,161.040266,104059869,39,0,12,5,39,1,5,10,100,10,15,30,4.5,5.5,2,1.1294951,525,0.902575352,1.105002366,5.011920457,10.61192046,60,1,0.0332419,1,2,15,30,4.5,20,PAV026
12,5,40,1,165.273639,104064099,40,0,12,5,40,1,5,12,70,8.4,10,100,10,-1.6,1,1.4252723,535,0.917207162,0.655087794,6.192821181,9.592821181,33,1,0.0333005,1,1,12,70,8.4,20,PAV026
12,5,41,1,169.373713,104068200,41,0,12,5,41,1,5,10,100,10,15,20,3,7,2,0.9813992,545,0.77457379,0.734144513,3.20851663,7.00851663,38,1,0.0332494,1,2,15,20,3,30,PAV026
12,5,42,1,172.957037,104071789,42,1,12,5,42,1,5,30,80,24,10,100,10,14,2,0.9758755,575,0.736258732,0.514973407,5.998224953,8.598224953,24,1,0.0331981,1,1,30,80,24,30,PAV026
12,5,43,1,176.273761,104075099,43,1,12,5,43,1,5,10,100,10,25,60,15,-5,1,0.9510894,600,0.667845034,1.176117034,0.70569465,6.70569465,64,1,0.0332002,1,2,25,60,15,10,PAV026
12,5,44,1,180.157178,104078990,44,0,12,5,44,1,5,20,20,4,10,100,10,-6,1,0.9244093,610,0.746756794,0.899687362,3.542536642,8.142536642,47,1,0.0333182,1,1,20,20,4,30,PAV026
12,5,45,1,183.807151,104082639,45,0,12,5,45,1,5,10,100,10,12,60,7.2,2.8,2,1.3351196,620,0.760765051,1.108117421,1.780803359,7.380803359,60,1,0.0332026,1,2,12,60,7.2,10,PAV026
12,5,46,1,188.090475,104086919,46,1,12,5,46,1,5,20,50,10,10,100,10,0,2,1.4500755,620,0.584251341,0.509092498,8.245638802,10.8456388,24,0,0.033238,1,1,20,50,10,0,PAV026
12,5,47,1,191.723867,104090549,47,0,12,5,47,1,5,10,100,10,30,20,6,4,2,1.0468317,630,0.708340229,0.975626303,0.965464759,5.965464759,52,1,0.0332609,1,2,30,20,6,30,PAV026
12,5,48,1,195.540578,104094369,48,1,12,5,48,1,5,10,100,10,25,80,20,-10,1,1.0627361,655,0.627099398,0.583438645,3.420086486,6.420086486,29,1,0.0333076,1,2,25,80,20,30,PAV026
12,5,49,1,198.907244,104097738,49,0,12,5,49,1,5,10,100,10,12,40,4.8,5.2,2,0.8253274,665,0.928861355,0.902306607,4.324172858,8.924172858,48,1,0.0332724,1,2,12,40,4.8,10,PAV026
12,5,50,1,202.65727,104101489,50,1,12,5,50,1,5,10,100,10,30,60,18,-8,1,0.9204457,665,0.856534146,0.977630201,4.07422528,9.07422528,52,0,0.0332164,1,2,30,60,18,10,PAV026
19,1,1,1,68.432101,2.469333333,1,1,19,1,1,1,5,30,40,12,10,100,10,2,2,3.3982594,0,0.740668508,1.150314131,2.488740512,8.288740512,63,0,0.0333195,1,1,30,40,12,10,PAV037
19,1,2,1,74.832034,71.83813333,2,1,19,1,2,1,5,30,90,27,10,100,10,17,2,1.7179527,30,0.608097447,0.893800433,1.547309677,6.147309677,47,1,0.0332821,1,1,30,90,27,40,PAV037
19,1,3,1,79.132556,74.05826667,3,0,19,1,3,1,5,25,40,10,10,100,10,0,1,2.1366699,40,0.513302794,1.07164411,4.411560254,9.811560254,58,1,0.0336776,1,1,25,40,10,10,PAV037
19,1,4,1,83.949293,77.47773333,4,1,19,1,4,1,5,10,100,10,25,80,20,-10,1,2.3504399,65,0.792819772,1.000138997,3.271029105,8.471029105,54,1,0.0332526,1,2,25,80,20,30,PAV037
19,1,5,1,89.199334,81.26816667,5,1,19,1,5,1,5,15,70,10.5,10,100,10,0.5,2,2.4324539,80,0.611924205,0.983966419,2.52272664,7.52272664,53,1,0.033431,1,1,15,70,10.5,20,PAV037
19,1,6,1,94.349263,83.3984,6,1,19,1,6,1,5,25,70,17.5,10,100,10,7.5,2,1.4035075,105,0.789292124,0.732677593,3.383667261,7.183667261,37,1,0.0332161,1,1,25,70,17.5,20,PAV037
19,1,7,1,98.349325,87.34763333,7,0,19,1,7,1,5,15,50,7.5,10,100,10,-2.5,1,1.2443115,115,0.602681766,0.544242738,3.150677733,5.950677733,26,1,0.0332647,1,1,15,50,7.5,0,PAV037
19,1,8,1,101.832726,91.628,8,1,19,1,8,1,5,15,80,12,10,100,10,2,2,0.8571512,115,0.921938241,0.864535963,5.834965676,10.23496568,45,0,0.0327773,1,1,15,80,12,30,PAV037
19,1,9,1,105.549361,93.69743333,9,1,19,1,9,1,5,20,80,16,10,100,10,6,2,0.8235125,135,0.977052006,0.791630478,1.525151901,5.525151901,41,1,0.0332399,1,1,20,80,16,30,PAV037
19,1,10,1,109.216241,96.5077,10,0,19,1,10,1,5,25,50,12.5,10,100,10,2.5,1,1.1135849,145,0.655723014,1.085203325,-0.068420603,5.531579397,59,1,0.0332632,1,1,25,50,12.5,0,PAV037
19,1,11,1,113.16616,99.5878,11,1,19,1,11,1,5,10,100,10,12,90,10.8,-0.8,1,1.7235873,157,0.965428408,0.623851902,3.574788105,6.774788105,31,1,0.0331625,1,2,12,90,10.8,40,PAV037
19,1,12,1,117.566212,101.1981,12,0,19,1,12,1,5,10,100,10,12,40,4.8,5.2,2,1.5330698,167,0.721614016,0.526280791,7.101577555,9.901577555,25,1,0.0325436,1,2,12,40,4.8,10,PAV037
19,1,13,1,121.432972,103.5771667,13,1,19,1,13,1,5,15,90,13.5,10,100,10,3.5,2,1.0246863,182,0.782844904,0.636236466,3.894652249,7.094652249,32,1,0.0332723,1,1,15,90,13.5,40,PAV037
19,1,14,1,124.983,106.3676667,14,1,19,1,14,1,5,12,60,7.2,10,100,10,-2.8,2,2.2737414,194,0.917420357,0.758205686,1.447014099,5.247014099,39,1,0.0332243,1,1,12,60,7.2,10,PAV037
19,1,15,1,130.016323,108.2080667,15,1,19,1,15,1,5,10,100,10,30,50,15,-5,1,2.5299488,224,0.957967623,0.664239852,1.881274928,5.281274928,33,1,0.0332678,1,2,30,50,15,0,PAV037
19,1,16,1,135.249699,111.4573667,16,0,19,1,16,1,5,10,100,10,20,50,10,0,2,3.60329,234,0.864797372,0.649136947,4.592837988,7.992837988,32,1,0.0332262,1,2,20,50,10,0,PAV037
19,1,17,1,141.449763,114.8875333,17,1,19,1,17,1,5,10,100,10,12,50,6,4,1,3.0506121,234,0.754887041,0.539713042,6.454309111,9.254309111,26,0,0.0332169,1,2,12,50,6,0,PAV037
19,1,18,1,146.883192,116.5570667,18,1,19,1,18,1,5,10,100,10,25,50,12.5,-2.5,1,1.2714615,259,0.891913331,1.033754922,0.599653365,5.799653365,56,1,0.0332357,1,2,25,50,12.5,0,PAV037
19,1,19,1,151.166507,119.6577667,19,0,19,1,19,1,5,30,40,12,10,100,10,2,1,0.9888707,269,0.631646159,0.557511773,2.485776032,5.285776032,27,1,0.0333135,1,1,30,40,12,10,PAV037
19,1,20,1,154.433261,122.4576333,20,1,19,1,20,1,5,30,60,18,10,100,10,8,2,1.3436072,269,0.74640393,0.592354875,7.015165977,10.01516598,29,0,0.0331981,1,1,30,60,18,10,PAV037
19,1,21,1,158.216509,124.1570667,21,1,19,1,21,1,5,10,100,10,20,60,12,-2,1,1.5254663,269,0.607166907,1.049933755,3.769271807,9.169271807,56,0,0.0332778,1,2,20,60,12,10,PAV037
19,1,22,1,162.483261,128.0468,22,0,19,1,22,1,5,25,40,10,10,100,10,0,1,1.0999061,279,0.576033923,0.508417239,8.038493467,10.63849347,24,1,0.033189,1,1,25,40,10,10,PAV037
19,1,23,1,165.750003,132.5373667,23,1,19,1,23,1,5,20,50,10,10,100,10,0,2,1.5503177,299,0.953324601,1.188092746,-0.408186233,5.591813767,65,1,0.0331565,1,1,20,50,10,0,PAV037
19,1,24,1,170.533322,134.2567667,24,0,19,1,24,1,5,20,70,14,10,100,10,4,1,0.7256193,309,0.87950178,0.620020629,7.364857011,10.56485701,31,1,0.0332612,1,1,20,70,14,20,PAV037
19,1,25,1,173.866717,139.5275667,25,1,19,1,25,1,5,25,90,22.5,10,100,10,12.5,2,0.844206,334,0.797391819,1.151423708,2.421199073,8.221199073,63,1,0.0332171,1,1,25,90,22.5,40,PAV037
19,1,26,1,177.766723,144.4971333,26,1,19,1,26,1,5,10,100,10,15,20,3,7,1,1.5459249,334,0.560736555,0.92727987,3.062608737,7.862608737,49,0,0.0333154,1,2,15,20,3,30,PAV037
19,1,27,1,181.883511,146.0971667,27,0,19,1,27,1,5,10,100,10,15,30,4.5,5.5,2,1.1516799,344,0.949513159,1.157515972,0.718328202,6.518328202,63,1,0.032974,1,2,15,30,4.5,20,PAV037
19,1,28,1,186.233461,149.227,28,0,19,1,28,1,5,20,50,10,10,100,10,0,1,1.7734994,354,0.629888694,0.640998526,4.493767658,7.893767658,32,1,0.0332082,1,1,20,50,10,0,PAV037
19,1,29,1,190.383558,152.1467,29,0,19,1,29,1,5,20,50,10,10,100,10,0,1,1.3800889,364,0.834730138,1.08118383,2.469027573,8.069027573,58,1,0.0332775,1,1,20,50,10,0,PAV037
19,1,30,1,194.766911,153.7566,30,0,19,1,30,1,5,12,30,3.6,10,100,10,-6.4,1,0.8323178,374,0.982366693,0.666027763,6.242235696,9.642235696,33,1,0.0331373,1,1,12,30,3.6,20,PAV037
19,1,31,1,198.333655,156.4068667,31,1,19,1,31,1,5,10,100,10,12,70,8.4,1.6,1,1.874039,386,0.890773858,0.627953163,3.737211215,6.937211215,31,1,0.0332629,1,2,12,70,8.4,20,PAV037
19,1,32,1,202.800284,159.7362667,32,0,19,1,32,1,5,10,100,10,15,60,9,1,2,3.554203,396,0.974426706,0.978911203,1.499649262,6.499649262,52,1,0.0333069,1,2,15,60,9,10,PAV037
19,1,33,1,209.383785,161.8465667,33,0,19,1,33,1,5,10,100,10,30,20,6,4,2,1.2886635,406,0.671652771,0.880565137,2.511241883,7.111241883,46,1,0.0332345,1,2,30,20,6,30,PAV037
19,1,34,1,213.300438,164.1260667,34,0,19,1,34,1,5,25,20,5,10,100,10,-5,1,1.3371671,416,0.907290435,0.704892628,4.601404814,8.201404814,36,1,0.0332736,1,1,25,20,5,30,PAV037
19,1,35,1,217.333776,167.2965667,35,1,19,1,35,1,5,30,70,21,10,100,10,11,2,1.2830214,416,0.73434887,0.710746253,6.244943556,9.844943556,36,0,0.0332445,1,1,30,70,21,20,PAV037
19,1,36,1,221.150532,169.5463667,36,1,19,1,36,1,5,10,100,10,15,60,9,1,1,2.4926222,416,0.677260995,0.650449137,6.99026594,10.39026594,33,0,0.0332241,1,2,15,60,9,10,PAV037
19,1,37,1,226.067163,171.9261,37,0,19,1,37,1,5,30,50,15,10,100,10,5,1,0.9838781,426,0.848599902,0.948328909,5.90754675,10.70754675,50,1,0.0331779,1,1,30,50,15,0,PAV037
19,1,38,1,229.933849,174.7065667,38,0,19,1,38,1,5,12,20,2.4,10,100,10,-7.6,1,1.0902843,436,0.738480059,0.968453673,0.915002518,5.915002518,52,1,0.0332083,1,1,12,20,2.4,30,PAV037
19,1,39,1,233.817343,176.9262333,39,1,19,1,39,1,5,10,100,10,30,80,24,-14,1,1.0721379,436,0.706187459,0.633745116,7.32594437,10.52594437,32,0,0.0333243,1,2,30,80,24,30,PAV037
19,1,40,1,237.317301,180.2761,40,0,19,1,40,1,5,10,100,10,25,60,15,-5,2,1.4705304,446,0.723451657,0.751473043,5.728494877,9.528494877,39,1,0.033385,1,2,25,60,15,10,PAV037
19,1,41,1,241.350647,183.0261667,41,0,19,1,41,1,5,10,100,10,30,30,9,1,2,1.2068943,456,0.535739046,0.601098098,5.250328573,8.450328573,30,1,0.0333549,1,2,30,30,9,20,PAV037
19,1,42,1,244.783979,185.2458667,42,1,19,1,42,1,5,10,100,10,12,80,9.6,0.4,1,1.1444403,456,0.508757048,0.570172082,7.402278119,10.40227812,28,0,0.0334599,1,2,12,80,9.6,30,PAV037
19,1,43,1,248.100701,188.6957333,43,0,19,1,43,1,5,10,100,10,15,40,6,4,2,0.768947,466,0.873361824,1.124612602,-0.583796994,5.216203006,61,1,0.0331855,1,2,15,40,6,10,PAV037
19,1,44,1,251.950822,191.7558,44,0,19,1,44,1,5,10,100,10,20,20,4,6,2,1.3713686,476,0.795556894,0.519544468,7.082903172,9.682903172,25,1,0.033273,1,2,20,20,4,30,PAV037
19,1,45,1,255.717521,193.8964667,45,0,19,1,45,1,5,10,100,10,20,90,18,-8,2,1.2787011,486,0.977335459,0.73188902,1.239410894,5.039410894,37,1,0.0332455,1,2,20,90,18,40,PAV037
19,1,46,1,259.784133,196.2955667,46,0,19,1,46,1,5,10,100,10,25,60,15,-5,2,4.4059038,496,0.650866682,0.863273882,2.53178758,6.93178758,45,1,0.0334219,1,2,25,60,15,10,PAV037
19,1,47,1,266.784282,200.2054667,47,0,19,1,47,1,5,10,100,10,20,40,8,2,2,1.2340586,506,0.645809668,0.560882093,5.553622174,8.553622174,27,1,0.0332065,1,2,20,40,8,10,PAV037
19,1,48,1,270.300962,201.8762667,48,0,19,1,48,1,5,20,30,6,10,100,10,-4,1,2.3285226,516,0.732299209,1.196727974,-0.105445476,5.894554524,65,1,0.0332281,1,1,20,30,6,20,PAV037
19,1,49,1,275.650973,207.3561,49,0,19,1,49,1,5,10,100,10,25,30,7.5,2.5,2,1.6051635,526,0.694298626,0.96288342,1.841267936,6.841267936,51,1,0.0332912,1,2,25,30,7.5,20,PAV037
19,1,50,1,279.98441,210.6657,50,1,19,1,50,1,5,10,100,10,25,50,12.5,-2.5,1,2.5098123,526,0.779409379,0.67496735,7.421411998,10.821412,34,0,0.0331295,1,2,25,50,12.5,0,PAV037
20,2,1,1,13.282867,2.459666667,1,0,20,2,1,1,5,20,40,8,10,100,10,-2,1,1.4462326,10,0.852424052,0.961341745,3.537799585,8.537799585,51,1,0.0332615,1,1,20,40,8,10,PAV037
20,2,2,1,17.632944,14.73983333,2,1,20,2,2,1,5,10,100,10,30,80,24,-14,1,1.7485757,40,0.56794634,0.696853523,2.094021558,5.694021558,35,1,0.0332467,1,2,30,80,24,30,PAV037
20,2,3,1,21.733014,16.75033333,3,1,20,2,3,1,5,10,100,10,12,80,9.6,0.4,1,2.1212527,52,0.879849057,1.101487746,2.677572531,8.277572531,60,1,0.0332629,1,2,12,80,9.6,30,PAV037
20,2,4,1,26.93306,20.1194,4,1,20,2,4,1,5,25,70,17.5,10,100,10,7.5,2,1.9349546,77,0.914632212,1.133013563,0.131435205,5.931435205,61,1,0.033226,1,1,25,70,17.5,20,PAV037
20,2,5,1,31.99971,23.85943333,5,1,20,2,5,1,5,10,100,10,15,80,12,-2,1,2.5692146,92,0.536267657,1.058885573,0.933427618,6.333427618,57,1,0.0332742,1,2,15,80,12,30,PAV037
20,2,6,1,37.249837,26.0193,6,0,20,2,6,1,5,25,20,5,10,100,10,-5,1,1.304779,102,0.778532297,0.548917681,2.847542711,5.647542711,26,1,0.0331896,1,1,25,20,5,30,PAV037
20,2,7,1,40.949783,30.03996667,7,1,20,2,7,1,5,10,100,10,12,90,10.8,-0.8,1,1.1979761,102,0.787256438,0.93044601,5.921651001,10.721651,49,0,0.0331888,1,2,12,90,10.8,40,PAV037
20,2,8,1,44.949813,34.56916667,8,0,20,2,8,1,5,30,60,18,10,100,10,8,1,3.1468876,112,0.667018823,0.942480129,5.715432921,10.51543292,50,1,0.0332236,1,1,30,60,18,10,PAV037
20,2,9,1,50.799876,36.6896,9,0,20,2,9,1,5,10,100,10,25,50,12.5,-2.5,2,1.5198512,122,0.666125678,0.6044206,7.341531495,10.5415315,30,1,0.0332886,1,2,25,50,12.5,0,PAV037
20,2,10,1,54.683253,39.139,10,1,20,2,10,1,5,30,50,15,10,100,10,5,,,122,0.577173202,0.644148722,,,,,,,1,30,50,15,0,PAV037
20,2,11,1,60.700051,40.14966667,11,1,20,2,11,1,5,10,100,10,15,20,3,7,1,2.2545967,122,0.857670527,0.948385864,1.962025587,6.762025587,50,0,0.0338238,1,2,15,20,3,30,PAV037
20,2,12,1,65.833359,43.1189,12,1,20,2,12,1,5,10,100,10,15,90,13.5,-3.5,1,1.4698853,137,0.872361641,0.900726111,3.525003275,8.125003275,48,1,0.0333525,1,2,15,90,13.5,40,PAV037
20,2,13,1,70.166701,48.09926667,13,0,20,2,13,1,5,15,30,4.5,10,100,10,-5.5,1,1.0499969,147,0.833996764,0.66137047,5.671198848,9.071198848,33,1,0.0332066,1,1,15,30,4.5,20,PAV037
20,2,14,1,73.800155,50.09923333,14,1,20,2,14,1,5,10,100,10,25,80,20,-10,1,1.363069,172,0.774016268,0.676538259,2.731728536,6.131728536,34,1,0.0332536,1,2,25,80,20,30,PAV037
20,2,15,1,77.700145,52.96883333,15,0,20,2,15,1,5,15,60,9,10,100,10,-1,1,1.915734,182,0.953419814,0.541917297,7.403230107,10.20323011,26,1,0.0332475,1,1,15,60,9,10,PAV037
20,2,16,1,82.200235,59.19866667,16,0,20,2,16,1,5,10,100,10,12,20,2.4,7.6,2,1.1179466,192,0.909569892,1.019808071,3.324848433,8.524848433,55,1,0.0325173,1,2,12,20,2.4,30,PAV037
20,2,17,1,86.333553,60.69866667,17,0,20,2,17,1,5,20,50,10,10,100,10,0,1,1.2393193,202,0.797931163,1.152478542,4.947406444,10.74740644,63,1,0.0332536,1,1,20,50,10,0,PAV037
20,2,18,1,90.616858,64.9387,18,0,20,2,18,1,5,15,50,7.5,10,100,10,-2.5,1,1.4568631,212,0.673679826,1.009736306,1.378345197,6.578345197,54,1,0.0332294,1,1,15,50,7.5,0,PAV037
20,2,19,1,94.833671,67.31923333,19,0,20,2,19,1,5,20,20,4,10,100,10,-6,1,1.0744769,222,0.720279244,0.953468509,3.029870047,7.829870047,51,1,0.0332636,1,1,20,20,4,30,PAV037
20,2,20,1,98.666977,70.1692,20,1,20,2,20,1,5,30,90,27,10,100,10,17,2,1.1860684,252,0.88559187,0.947255586,0.902363531,5.702363531,50,1,0.033263,1,1,30,90,27,40,PAV037
20,2,21,1,102.767106,72.91866667,21,0,20,2,21,1,5,12,40,4.8,10,100,10,-5.2,1,1.0317237,262,0.734154852,0.631039804,5.606511958,8.806511958,31,1,0.033373,1,1,12,40,4.8,10,PAV037
20,2,22,1,106.250448,75.18893333,22,1,20,2,22,1,5,20,80,16,10,100,10,6,2,0.9379064,282,0.816596766,0.76642829,2.234107001,6.234107001,39,1,0.0331799,1,1,20,80,16,30,PAV037
20,2,23,1,109.850504,77.69893333,23,1,20,2,23,1,5,10,100,10,12,60,7.2,2.8,1,2.2774286,294,0.527470567,0.782953065,1.633728792,5.633728792,40,1,0.0333011,1,2,12,60,7.2,10,PAV037
20,2,24,1,114.500447,81.19833333,24,0,20,2,24,1,5,30,20,6,10,100,10,-4,1,0.9154385,304,0.747629721,0.696573058,2.046850057,5.646850057,35,1,0.0331858,1,1,30,20,6,30,PAV037
20,2,25,1,117.950445,83.3386,25,1,20,2,25,1,5,10,100,10,15,70,10.5,-0.5,1,1.4678462,304,0.555128428,1.003745137,4.783642887,9.983642887,54,0,0.0332538,1,2,15,70,10.5,20,PAV037
20,2,26,1,122.067199,86.33886667,26,0,20,2,26,1,5,20,30,6,10,100,10,-4,1,0.9715196,314,0.534221712,0.620389378,2.701812632,5.901812632,31,1,0.0332639,1,1,20,30,6,20,PAV037
20,2,27,1,125.283986,89.76866667,27,0,20,2,27,1,5,25,50,12.5,10,100,10,2.5,1,1.8878109,324,0.710661225,0.59494318,2.922490636,5.922490636,29,1,0.0333809,1,1,25,50,12.5,0,PAV037
20,2,28,1,129.550619,92.0881,28,1,20,2,28,1,5,10,100,10,25,60,15,-5,1,2.2187093,349,0.852016574,0.701798545,4.046252577,7.646252577,36,1,0.0332294,1,2,25,60,15,10,PAV037
20,2,29,1,134.417382,94.838,29,0,20,2,29,1,5,10,100,10,25,30,7.5,2.5,2,1.146001,359,0.78319616,0.924380862,1.553285232,6.353285232,49,1,0.0331781,1,2,25,30,7.5,20,PAV037
20,2,30,1,138.367343,97.89816667,30,0,20,2,30,1,5,25,50,12.5,10,100,10,2.5,1,1.691589,369,0.528014494,0.61695667,7.622195492,10.82219549,31,1,0.0332597,1,1,25,50,12.5,0,PAV037
20,2,31,1,142.284002,99.86783333,31,1,20,2,31,1,5,10,100,10,20,50,10,0,1,2.0238549,369,0.775815802,0.711163564,4.537708196,8.137708196,36,0,0.033219,1,2,20,50,10,0,PAV037
20,2,32,1,146.867466,102.7678667,32,0,20,2,32,1,5,10,100,10,15,40,6,4,2,1.0178966,379,0.686701189,0.561293686,7.208293193,10.20829319,27,1,0.033202,1,2,15,40,6,10,PAV037
20,2,33,1,150.217496,105.4684333,33,1,20,2,33,1,5,25,90,22.5,10,100,10,12.5,2,1.1966084,404,0.853911415,0.573727346,7.177321035,10.17732103,28,1,0.0330132,1,1,25,90,22.5,40,PAV037
20,2,34,1,153.934143,107.1986667,34,0,20,2,34,1,5,10,100,10,20,50,10,0,2,1.4433586,414,0.50859248,1.065522469,3.446334773,8.846334773,57,1,0.0331038,1,2,20,50,10,0,PAV037
20,2,35,1,158.034195,109.8483333,35,0,20,2,35,1,5,10,100,10,25,40,10,0,2,1.4126829,424,0.681582793,0.927596078,0.793337187,5.593337187,49,1,0.033308,1,2,25,40,10,10,PAV037
20,2,36,1,162.150933,113.9381,36,0,20,2,36,1,5,10,100,10,20,50,10,0,2,2.0408292,434,0.664463125,0.892556927,1.59193077,6.19193077,47,1,0.0330319,1,2,20,50,10,0,PAV037
20,2,37,1,166.83426,115.4376333,37,1,20,2,37,1,5,10,100,10,20,60,12,-2,1,1.2146835,434,0.654282598,0.581789009,5.851259413,8.851259413,28,0,0.0332551,1,2,20,60,12,10,PAV037
20,2,38,1,170.367711,117.9483333,38,0,20,2,38,1,5,12,50,6,10,100,10,-4,1,1.0808025,444,0.532348867,1.098154798,0.983864983,6.583864983,59,1,0.0333046,1,1,12,50,6,0,PAV037
